TaxonID,Family,Genus,Species,MammalName,Mass,FillMass
515,CAVIIDAE,Microcavia,shiptoni,Microcavia shiptoni,184.999,0
518,CEBIDAE,Cebus,albifrons,Cebus albifrons,2628.996,0
519,CEBIDAE,Cebus,apella,Cebus apella,2500,0
520,CEBIDAE,Cebus,capucinus,Cebus capucinus,2733.317,0
521,CEBIDAE,Cebus,cay,Cebus cay,2615.57325,1
522,CEBIDAE,Cebus,flavius,Cebus flavius,2615.57325,1
523,CEBIDAE,Cebus,kaapori,Cebus kaapori,2615.57325,1
524,CEBIDAE,Cebus,libidinosus,Cebus libidinosus,2615.57325,1
525,CEBIDAE,Cebus,macrocephalus,Cebus macrocephalus,2615.57325,1
526,CEBIDAE,Cebus,nigritus,Cebus nigritus,2615.57325,1
527,CEBIDAE,Cebus,olivaceus,Cebus olivaceus,2599.98,0
528,CEBIDAE,Cebus,robustus,Cebus robustus,2615.57325,1
529,CEBIDAE,Cebus,xanthosternos,Cebus xanthosternos,2615.57325,1
531,CEBIDAE,Saimiri,boliviensis,Saimiri boliviensis,615.007,0
532,CEBIDAE,Saimiri,oerstedii,Saimiri oerstedii,278.5,0
533,CEBIDAE,Saimiri,sciureus,Saimiri sciureus,743.242,0
534,CEBIDAE,Saimiri,ustus,Saimiri ustus,1000,0
535,CEBIDAE,Saimiri,vanzolinii,Saimiri vanzolinii,769.609,0
538,CERCOPITHECIDAE,Allenopithecus,nigroviridis,Allenopithecus nigroviridis,4749.961,0
540,CERCOPITHECIDAE,Cercocebus,agilis,Cercocebus agilis,8000,0
541,CERCOPITHECIDAE,Cercocebus,atys,Cercocebus atys,7861.662667,1
542,CERCOPITHECIDAE,Cercocebus,chrysogaster,Cercocebus chrysogaster,7861.662667,1
543,CERCOPITHECIDAE,Cercocebus,galeritus,Cercocebus galeritus,7835.018,0
544,CERCOPITHECIDAE,Cercocebus,sanjei,Cercocebus sanjei,7861.662667,1
545,CERCOPITHECIDAE,Cercocebus,torquatus,Cercocebus torquatus,7749.97,0
547,CERCOPITHECIDAE,Cercopithecus,ascanius,Cercopithecus ascanius,3550,0
548,CERCOPITHECIDAE,Cercopithecus,campbelli,Cercopithecus campbelli,4099.964,0
549,CERCOPITHECIDAE,Cercopithecus,cephus,Cercopithecus cephus,3484.978,0
550,CERCOPITHECIDAE,Cercopithecus,diana,Cercopithecus diana,4175.034,0
551,CERCOPITHECIDAE,Cercopithecus,dryas,Cercopithecus dryas,3075,0
552,CERCOPITHECIDAE,Cercopithecus,erythrogaster,Cercopithecus erythrogaster,2500,0
553,CERCOPITHECIDAE,Cercopithecus,erythrotis,Cercopithecus erythrotis,3918.333,0
554,CERCOPITHECIDAE,Cercopithecus,hamlyni,Cercopithecus hamlyni,6875,0
555,CERCOPITHECIDAE,Cercopithecus,lhoesti,Cercopithecus lhoesti,5375.019,0
556,CERCOPITHECIDAE,Cercopithecus,mitis,Cercopithecus mitis,5000,0
557,CERCOPITHECIDAE,Cercopithecus,mona,Cercopithecus mona,4208.333,0
558,CERCOPITHECIDAE,Cercopithecus,neglectus,Cercopithecus neglectus,5479.993,0
559,CERCOPITHECIDAE,Cercopithecus,nictitans,Cercopithecus nictitans,5803.345,0
560,CERCOPITHECIDAE,Cercopithecus,petaurista,Cercopithecus petaurista,2774.981,0
561,CERCOPITHECIDAE,Cercopithecus,pogonias,Cercopithecus pogonias,3764.957,0
562,CERCOPITHECIDAE,Cercopithecus,preussi,Cercopithecus preussi,5250,0
563,CERCOPITHECIDAE,Cercopithecus,sclateri,Cercopithecus sclateri,3375,0
564,CERCOPITHECIDAE,Cercopithecus,solatus,Cercopithecus solatus,6500,0
566,CERCOPITHECIDAE,Chlorocebus,aethiops,Chlorocebus aethiops,4155,0
567,CERCOPITHECIDAE,Chlorocebus,cynosuros,Chlorocebus cynosuros,4155,1
568,CERCOPITHECIDAE,Chlorocebus,djamdjamensis,Chlorocebus djamdjamensis,4155,1
569,CERCOPITHECIDAE,Chlorocebus,pygerythrus,Chlorocebus pygerythrus,4155,1
570,CERCOPITHECIDAE,Chlorocebus,sabaeus,Chlorocebus sabaeus,4155,1
571,CERCOPITHECIDAE,Chlorocebus,tantalus,Chlorocebus tantalus,4155,1
573,CERCOPITHECIDAE,Colobus,angolensis,Colobus angolensis,9850,0
574,CERCOPITHECIDAE,Colobus,guereza,Colobus guereza,10600,0
575,CERCOPITHECIDAE,Colobus,polykomos,Colobus polykomos,9917.451,0
576,CERCOPITHECIDAE,Colobus,satanas,Colobus satanas,4319.963,0
577,CERCOPITHECIDAE,Colobus,vellerosus,Colobus vellerosus,8671.8535,1
579,CERCOPITHECIDAE,Erythrocebus,patas,Erythrocebus patas,8090,0
581,CERCOPITHECIDAE,Lophocebus,albigena,Lophocebus albigena,7690.065,0
582,CERCOPITHECIDAE,Lophocebus,aterrimus,Lophocebus aterrimus,7690.065,1
584,CERCOPITHECIDAE,Macaca,arctoides,Macaca arctoides,5000,0
585,CERCOPITHECIDAE,Macaca,assamensis,Macaca assamensis,12000,0
586,CERCOPITHECIDAE,Macaca,cyclopis,Macaca cyclopis,6000,0
587,CERCOPITHECIDAE,Macaca,fascicularis,Macaca fascicularis,3991.5,0
588,CERCOPITHECIDAE,Macaca,fuscata,Macaca fuscata,10400,0
589,CERCOPITHECIDAE,Macaca,hecki,Macaca hecki,6448.733333,1
590,CERCOPITHECIDAE,Macaca,leonina,Macaca leonina,6448.733333,1
591,CERCOPITHECIDAE,Macaca,maura,Macaca maura,7300,0
592,CERCOPITHECIDAE,Macaca,mulatta,Macaca mulatta,3713,0
593,CERCOPITHECIDAE,Macaca,munzala,Macaca munzala,6448.733333,1
594,CERCOPITHECIDAE,Macaca,nemestrina,Macaca nemestrina,6296.5,0
595,CERCOPITHECIDAE,Macaca,nigra,Macaca nigra,6400,0
596,CERCOPITHECIDAE,Macaca,nigrescens,Macaca nigrescens,6448.733333,1
597,CERCOPITHECIDAE,Macaca,ochreata,Macaca ochreata,2600,0
598,CERCOPITHECIDAE,Macaca,pagensis,Macaca pagensis,6448.733333,1
599,CERCOPITHECIDAE,Macaca,radiata,Macaca radiata,3690,0
600,CERCOPITHECIDAE,Macaca,siberu,Macaca siberu,6448.733333,1
601,CERCOPITHECIDAE,Macaca,silenus,Macaca silenus,4750,0
602,CERCOPITHECIDAE,Macaca,sinica,Macaca sinica,3590,0
603,CERCOPITHECIDAE,Macaca,sylvanus,Macaca sylvanus,6448.733333,1
604,CERCOPITHECIDAE,Macaca,thibetana,Macaca thibetana,12000,0
605,CERCOPITHECIDAE,Macaca,tonkeana,Macaca tonkeana,9000,0
607,CERCOPITHECIDAE,Mandrillus,leucophaeus,Mandrillus leucophaeus,14999.957,0
608,CERCOPITHECIDAE,Mandrillus,sphinx,Mandrillus sphinx,18249.879,0
610,CERCOPITHECIDAE,Miopithecus,ogouensis,Miopithecus ogouensis,1250,1
611,CERCOPITHECIDAE,Miopithecus,talapoin,Miopithecus talapoin,1250,0
613,CERCOPITHECIDAE,Nasalis,larvatus,Nasalis larvatus,9000,0
615,CERCOPITHECIDAE,Papio,anubis,Papio anubis,21250.052,1
616,CERCOPITHECIDAE,Papio,cynocephalus,Papio cynocephalus,21250.052,1
617,CERCOPITHECIDAE,Papio,hamadryas,Papio hamadryas,21250.052,0
618,CERCOPITHECIDAE,Papio,papio,Papio papio,21250.052,1
619,CERCOPITHECIDAE,Papio,ursinus,Papio ursinus,21250.052,1
621,CERCOPITHECIDAE,Presbytis,chrysomelas,Presbytis chrysomelas,6442.5,1
622,CERCOPITHECIDAE,Presbytis,comata,Presbytis comata,6250,0
623,CERCOPITHECIDAE,Presbytis,femoralis,Presbytis femoralis,7000,0
624,CERCOPITHECIDAE,Presbytis,frontata,Presbytis frontata,6050,0
625,CERCOPITHECIDAE,Presbytis,hosei,Presbytis hosei,6500,0
626,CERCOPITHECIDAE,Presbytis,melalophos,Presbytis melalophos,6300,0
627,CERCOPITHECIDAE,Presbytis,natunae,Presbytis natunae,6442.5,1
628,CERCOPITHECIDAE,Presbytis,potenziani,Presbytis potenziani,6450,0
629,CERCOPITHECIDAE,Presbytis,rubicunda,Presbytis rubicunda,6300,0
630,CERCOPITHECIDAE,Presbytis,siamensis,Presbytis siamensis,6442.5,1
631,CERCOPITHECIDAE,Presbytis,thomasi,Presbytis thomasi,6690,0
633,CERCOPITHECIDAE,Procolobus,badius,Procolobus badius,8999.948,0
634,CERCOPITHECIDAE,Procolobus,gordonorum,Procolobus gordonorum,8329.1896,1
635,CERCOPITHECIDAE,Procolobus,kirkii,Procolobus kirkii,8329.1896,1
636,CERCOPITHECIDAE,Procolobus,pennantii,Procolobus pennantii,10896,0
637,CERCOPITHECIDAE,Procolobus,preussi,Procolobus preussi,9750,0
638,CERCOPITHECIDAE,Procolobus,rufomitratus,Procolobus rufomitratus,8000,0
639,CERCOPITHECIDAE,Procolobus,verus,Procolobus verus,4000,0
641,CERCOPITHECIDAE,Pygathrix,cinerea,Pygathrix cinerea,8310,1
642,CERCOPITHECIDAE,Pygathrix,nemaeus,Pygathrix nemaeus,8310,0
643,CERCOPITHECIDAE,Pygathrix,nigripes,Pygathrix nigripes,8310,1
645,CERCOPITHECIDAE,Rhinopithecus,avunculus,Rhinopithecus avunculus,14000,1
646,CERCOPITHECIDAE,Rhinopithecus,bieti,Rhinopithecus bieti,14000,0
647,CERCOPITHECIDAE,Rhinopithecus,brelichi,Rhinopithecus brelichi,14000,1
648,CERCOPITHECIDAE,Rhinopithecus,roxellana,Rhinopithecus roxellana,14000,1
650,CERCOPITHECIDAE,Rungwecebus,kipunji,Rungwecebus kipunji,-9999,0
652,CERCOPITHECIDAE,Semnopithecus,ajax,Semnopithecus ajax,11529.83333,1
653,CERCOPITHECIDAE,Semnopithecus,dussumieri,Semnopithecus dussumieri,11529.83333,1
654,CERCOPITHECIDAE,Semnopithecus,entellus,Semnopithecus entellus,11529.83333,0
655,CERCOPITHECIDAE,Semnopithecus,hector,Semnopithecus hector,11529.83333,1
656,CERCOPITHECIDAE,Semnopithecus,hypoleucos,Semnopithecus hypoleucos,11529.83333,1
657,CERCOPITHECIDAE,Semnopithecus,priam,Semnopithecus priam,11529.83333,1
658,CERCOPITHECIDAE,Semnopithecus,schistaceus,Semnopithecus schistaceus,11529.83333,1
660,CERCOPITHECIDAE,Simias,concolor,Simias concolor,-9999,0
662,CERCOPITHECIDAE,Theropithecus,gelada,Theropithecus gelada,17049.828,0
664,CERCOPITHECIDAE,Trachypithecus,auratus,Trachypithecus auratus,7100,0
665,CERCOPITHECIDAE,Trachypithecus,barbei,Trachypithecus barbei,8682.888889,1
666,CERCOPITHECIDAE,Trachypithecus,cristatus,Trachypithecus cristatus,8350,0
667,CERCOPITHECIDAE,Trachypithecus,delacouri,Trachypithecus delacouri,8682.888889,1
668,CERCOPITHECIDAE,Trachypithecus,francoisi,Trachypithecus francoisi,7325,0
669,CERCOPITHECIDAE,Trachypithecus,geei,Trachypithecus geei,8350,0
670,CERCOPITHECIDAE,Trachypithecus,germaini,Trachypithecus germaini,8682.888889,1
671,CERCOPITHECIDAE,Trachypithecus,hatinhensis,Trachypithecus hatinhensis,8682.888889,1
672,CERCOPITHECIDAE,Trachypithecus,johnii,Trachypithecus johnii,11921,0
673,CERCOPITHECIDAE,Trachypithecus,laotum,Trachypithecus laotum,8682.888889,1
674,CERCOPITHECIDAE,Trachypithecus,obscurus,Trachypithecus obscurus,6420,0
675,CERCOPITHECIDAE,Trachypithecus,phayrei,Trachypithecus phayrei,8400,0
676,CERCOPITHECIDAE,Trachypithecus,pileatus,Trachypithecus pileatus,11450,0
677,CERCOPITHECIDAE,Trachypithecus,poliocephalus,Trachypithecus poliocephalus,8682.888889,1
678,CERCOPITHECIDAE,Trachypithecus,shortridgei,Trachypithecus shortridgei,8682.888889,1
679,CERCOPITHECIDAE,Trachypithecus,vetulus,Trachypithecus vetulus,8830,0
682,CERVIDAE,Alces,alces,Alces alces,356998.1615,0
683,CERVIDAE,Alces,americanus,Alces americanus,356998.1615,1
685,CERVIDAE,Axis,axis,Axis axis,66172.775,0
686,CERVIDAE,Axis,calamianensis,Axis calamianensis,40500,0
687,CERVIDAE,Axis,kuhlii,Axis kuhlii,55000,0
688,CERVIDAE,Axis,porcinus,Axis porcinus,34127.75,0
690,CERVIDAE,Blastocerus,dichotomus,Blastocerus dichotomus,86666.249,0
692,CERVIDAE,Capreolus,capreolus,Capreolus capreolus,22500,0
693,CERVIDAE,Capreolus,pygargus,Capreolus pygargus,43752.211,0
695,CERVIDAE,Cervus,elaphus,Cervus elaphus,180187.804,0
696,CERVIDAE,Cervus,nippon,Cervus nippon,53000,0
698,CERVIDAE,Dama,dama,Dama dama,56250,0
699,CERVIDAE,Dama,mesopotamica,Dama mesopotamica,72500,0
701,CERVIDAE,Elaphodus,cephalophus,Elaphodus cephalophus,33500,0
703,CERVIDAE,Elaphurus,davidianus,Elaphurus davidianus,149000,0
705,CERVIDAE,Hippocamelus,antisensis,Hippocamelus antisensis,68599.35,0
706,CERVIDAE,Hippocamelus,bisulcus,Hippocamelus bisulcus,70000.316,0
708,CERVIDAE,Hydropotes,inermis,Hydropotes inermis,14000,0
710,CERVIDAE,Mazama,americana,Mazama americana,22799.746,0
711,CERVIDAE,Mazama,bororo,Mazama bororo,19099.86433,1
712,CERVIDAE,Mazama,bricenii,Mazama bricenii,16499.85,0
713,CERVIDAE,Mazama,chunyi,Mazama chunyi,16499.85,0
714,CERVIDAE,Mazama,gouazoubira,Mazama gouazoubira,16300.09,0
715,CERVIDAE,Mazama,nana,Mazama nana,16499.85,0
716,CERVIDAE,Mazama,nemorivaga,Mazama nemorivaga,19099.86433,1
717,CERVIDAE,Mazama,pandora,Mazama pandora,19099.86433,1
718,CERVIDAE,Mazama,rufina,Mazama rufina,25999.8,0
719,CERVIDAE,Mazama,temama,Mazama temama,19099.86433,1
721,CERVIDAE,Muntiacus,atherodes,Muntiacus atherodes,15600,0
722,CERVIDAE,Muntiacus,crinifrons,Muntiacus crinifrons,36140.986,0
723,CERVIDAE,Muntiacus,feae,Muntiacus feae,22000,0
724,CERVIDAE,Muntiacus,gongshanensis,Muntiacus gongshanensis,19906.733,0
725,CERVIDAE,Muntiacus,montanus,Muntiacus montanus,20512.25178,1
726,CERVIDAE,Muntiacus,muntjak,Muntiacus muntjak,15925.79167,0
727,CERVIDAE,Muntiacus,puhoatensis,Muntiacus puhoatensis,20512.25178,1
728,CERVIDAE,Muntiacus,putaoensis,Muntiacus putaoensis,20512.25178,1
729,CERVIDAE,Muntiacus,reevesi,Muntiacus reevesi,13500,0
730,CERVIDAE,Muntiacus,rooseveltorum,Muntiacus rooseveltorum,20512.25178,1
731,CERVIDAE,Muntiacus,truongsonensis,Muntiacus truongsonensis,20512.25178,1
732,CERVIDAE,Muntiacus,vaginalis,Muntiacus vaginalis,20512.25178,1
733,CERVIDAE,Muntiacus,vuquangensis,Muntiacus vuquangensis,20512.25178,1
735,CERVIDAE,Odocoileus,hemionus,Odocoileus hemionus,54212.571,0
736,CERVIDAE,Odocoileus,virginianus,Odocoileus virginianus,55508.565,0
738,CERVIDAE,Ozotoceros,bezoarticus,Ozotoceros bezoarticus,40000.001,0
740,CERVIDAE,Przewalskium,albirostris,Przewalskium albirostris,125000,0
742,CERVIDAE,Pudu,mephistophiles,Pudu mephistophiles,9599.973,0
743,CERVIDAE,Pudu,puda,Pudu puda,9749.896,0
745,CERVIDAE,Rangifer,tarandus,Rangifer tarandus,-9999,0
747,CERVIDAE,Rucervus,duvaucelii,Rucervus duvaucelii,143000,0
748,CERVIDAE,Rucervus,eldii,Rucervus eldii,73000,0
749,CERVIDAE,Rucervus,schomburgki,Rucervus schomburgki,108000,1
751,CERVIDAE,Rusa,alfredi,Rusa alfredi,47500,0
752,CERVIDAE,Rusa,marianna,Rusa marianna,50000,0
753,CERVIDAE,Rusa,timorensis,Rusa timorensis,63000,0
754,CERVIDAE,Rusa,unicolor,Rusa unicolor,180344.4443,0
757,CHAEROPODIDAE,Chaeropus,ecaudatus,Chaeropus ecaudatus,-9999,0
760,CHEIROGALEIDAE,Allocebus,trichotis,Allocebus trichotis,77.5,0
762,CHEIROGALEIDAE,Cheirogaleus,adipicaudatus,Cheirogaleus adipicaudatus,315.5,1
763,CHEIROGALEIDAE,Cheirogaleus,crossleyi,Cheirogaleus crossleyi,315.5,1
764,CHEIROGALEIDAE,Cheirogaleus,major,Cheirogaleus major,450,0
765,CHEIROGALEIDAE,Cheirogaleus,medius,Cheirogaleus medius,181,0
766,CHEIROGALEIDAE,Cheirogaleus,minusculus,Cheirogaleus minusculus,315.5,1
767,CHEIROGALEIDAE,Cheirogaleus,ravus,Cheirogaleus ravus,315.5,1
768,CHEIROGALEIDAE,Cheirogaleus,sibreei,Cheirogaleus sibreei,315.5,1
770,CHEIROGALEIDAE,Microcebus,berthae,Microcebus berthae,49.125,1
771,CHEIROGALEIDAE,Microcebus,bongolavensis,Microcebus bongolavensis,49.125,1
772,CHEIROGALEIDAE,Microcebus,danfossorum,Microcebus danfossorum,49.125,1
773,CHEIROGALEIDAE,Microcebus,griseorufus,Microcebus griseorufus,49.125,1
774,CHEIROGALEIDAE,Microcebus,jollyae,Microcebus jollyae,49.125,1
775,CHEIROGALEIDAE,Microcebus,lehilahytsara,Microcebus lehilahytsara,49.125,1
776,CHEIROGALEIDAE,Microcebus,mamiratra,Microcebus mamiratra,49.125,1
777,CHEIROGALEIDAE,Microcebus,mittermeieri,Microcebus mittermeieri,49.125,1
778,CHEIROGALEIDAE,Microcebus,murinus,Microcebus murinus,69,0
779,CHEIROGALEIDAE,Microcebus,myoxinus,Microcebus myoxinus,30,0
780,CHEIROGALEIDAE,Microcebus,ravelobensis,Microcebus ravelobensis,55,0
781,CHEIROGALEIDAE,Microcebus,rufus,Microcebus rufus,42.5,0
782,CHEIROGALEIDAE,Microcebus,sambiranensis,Microcebus sambiranensis,49.125,1
783,CHEIROGALEIDAE,Microcebus,simmonsi,Microcebus simmonsi,49.125,1
784,CHEIROGALEIDAE,Microcebus,tavaratra,Microcebus tavaratra,49.125,1
786,CHEIROGALEIDAE,Mirza,coquereli,Mirza coquereli,308,0
787,CHEIROGALEIDAE,Mirza,zaza,Mirza zaza,308,1
789,CHEIROGALEIDAE,Phaner,electromontis,Phaner electromontis,400,1
790,CHEIROGALEIDAE,Phaner,furcifer,Phaner furcifer,400,0
791,CHEIROGALEIDAE,Phaner,pallescens,Phaner pallescens,400,1
792,CHEIROGALEIDAE,Phaner,parienti,Phaner parienti,400,1
795,CHINCHILLIDAE,Chinchilla,chinchilla,Chinchilla chinchilla,500,0
796,CHINCHILLIDAE,Chinchilla,lanigera,Chinchilla lanigera,417,0
798,CHINCHILLIDAE,Lagidium,peruanum,Lagidium peruanum,1220,0
799,CHINCHILLIDAE,Lagidium,viscacia,Lagidium viscacia,1539.997,0
800,CHINCHILLIDAE,Lagidium,wolffsohni,Lagidium wolffsohni,2682.008,0
802,CHINCHILLIDAE,Lagostomus,crassus,Lagostomus crassus,4647.506,1
803,CHINCHILLIDAE,Lagostomus,maximus,Lagostomus maximus,4647.506,0
806,CHRYSOCHLORIDAE,Amblysomus,corriae,Amblysomus corriae,52.6,1
807,CHRYSOCHLORIDAE,Amblysomus,hottentotus,Amblysomus hottentotus,52.6,0
808,CHRYSOCHLORIDAE,Amblysomus,marleyi,Amblysomus marleyi,52.6,1
809,CHRYSOCHLORIDAE,Amblysomus,robustus,Amblysomus robustus,52.6,1
810,CHRYSOCHLORIDAE,Amblysomus,septentrionalis,Amblysomus septentrionalis,52.6,1
812,CHRYSOCHLORIDAE,Calcochloris,leucorhinus,Calcochloris leucorhinus,24.05,1
813,CHRYSOCHLORIDAE,Calcochloris,obtusirostris,Calcochloris obtusirostris,24.05,0
814,CHRYSOCHLORIDAE,Calcochloris,tytonis,Calcochloris tytonis,24.05,1
816,CHRYSOCHLORIDAE,Carpitalpa,arendsi,Carpitalpa arendsi,52.35,0
818,CHRYSOCHLORIDAE,Chlorotalpa,duthieae,Chlorotalpa duthieae,41,1
819,CHRYSOCHLORIDAE,Chlorotalpa,sclateri,Chlorotalpa sclateri,41,0
821,CHRYSOCHLORIDAE,Chrysochloris,asiatica,Chrysochloris asiatica,49,0
822,CHRYSOCHLORIDAE,Chrysochloris,stuhlmanni,Chrysochloris stuhlmanni,39.8,0
823,CHRYSOCHLORIDAE,Chrysochloris,visagiei,Chrysochloris visagiei,30,0
825,CHRYSOCHLORIDAE,Chrysospalax,trevelyani,Chrysospalax trevelyani,426.501,0
826,CHRYSOCHLORIDAE,Chrysospalax,villosus,Chrysospalax villosus,119.875,0
828,CHRYSOCHLORIDAE,Cryptochloris,wintoni,Cryptochloris wintoni,25,1
829,CHRYSOCHLORIDAE,Cryptochloris,zyli,Cryptochloris zyli,25,0
831,CHRYSOCHLORIDAE,Eremitalpa,granti,Eremitalpa granti,26.1,0
833,CHRYSOCHLORIDAE,Neamblysomus,gunningi,Neamblysomus gunningi,28.135,0
834,CHRYSOCHLORIDAE,Neamblysomus,julianae,Neamblysomus julianae,22,0
837,CRASEONYCTERIDAE,Craseonycteris,thonglongyai,Craseonycteris thonglongyai,2.153,0
840,CRICETIDAE,Abrawayaomys,ruschii,Abrawayaomys ruschii,63,0
842,CRICETIDAE,Abrothrix,andinus,Abrothrix andinus,18,0
843,CRICETIDAE,Abrothrix,hershkovitzi,Abrothrix hershkovitzi,33.43571429,1
844,CRICETIDAE,Abrothrix,illuteus,Abrothrix illuteus,47.8,0
845,CRICETIDAE,Abrothrix,jelskii,Abrothrix jelskii,34.5,0
846,CRICETIDAE,Abrothrix,lanosus,Abrothrix lanosus,32.5,0
847,CRICETIDAE,Abrothrix,longipilis,Abrothrix longipilis,37.55,0
848,CRICETIDAE,Abrothrix,markhami,Abrothrix markhami,33.43571429,1
849,CRICETIDAE,Abrothrix,olivaceus,Abrothrix olivaceus,39,0
850,CRICETIDAE,Abrothrix,sanborni,Abrothrix sanborni,24.7,0
852,CRICETIDAE,Aegialomys,galapagoensis,Aegialomys galapagoensis,20,0
853,CRICETIDAE,Aegialomys,xanthaeolus,Aegialomys xanthaeolus,79.799,0
855,CRICETIDAE,Aepeomys,lugens,Aepeomys lugens,37,0
856,CRICETIDAE,Aepeomys,reigi,Aepeomys reigi,37,1
858,CRICETIDAE,Akodon,aerosus,Akodon aerosus,60,0
859,CRICETIDAE,Akodon,affinis,Akodon affinis,24.9,0
860,CRICETIDAE,Akodon,albiventer,Akodon albiventer,21.8,0
861,CRICETIDAE,Akodon,aliquantulus,Akodon aliquantulus,33.22575758,1
862,CRICETIDAE,Akodon,azarae,Akodon azarae,25,0
863,CRICETIDAE,Akodon,bogotensis,Akodon bogotensis,13,0
864,CRICETIDAE,Akodon,boliviensis,Akodon boliviensis,27.5,0
865,CRICETIDAE,Akodon,budini,Akodon budini,26.9,0
866,CRICETIDAE,Akodon,cursor,Akodon cursor,39.85,0
867,CRICETIDAE,Akodon,dayi,Akodon dayi,32.5,0
868,CRICETIDAE,Akodon,dolores,Akodon dolores,50.5,0
869,CRICETIDAE,Akodon,fumeus,Akodon fumeus,22.7,0
870,CRICETIDAE,Akodon,iniscatus,Akodon iniscatus,28.7,0
871,CRICETIDAE,Akodon,juninensis,Akodon juninensis,39,0
872,CRICETIDAE,Akodon,kofordi,Akodon kofordi,29.5,0
873,CRICETIDAE,Akodon,latebricola,Akodon latebricola,39,0
874,CRICETIDAE,Akodon,leucolimnaeus,Akodon leucolimnaeus,33.22575758,1
875,CRICETIDAE,Akodon,lindberghi,Akodon lindberghi,26.4,0
876,CRICETIDAE,Akodon,lutescens,Akodon lutescens,20.7,0
877,CRICETIDAE,Akodon,mimus,Akodon mimus,24,0
878,CRICETIDAE,Akodon,molinae,Akodon molinae,33,0
879,CRICETIDAE,Akodon,mollis,Akodon mollis,30.4,0
880,CRICETIDAE,Akodon,montensis,Akodon montensis,33.22575758,1
881,CRICETIDAE,Akodon,mystax,Akodon mystax,33.22575758,1
882,CRICETIDAE,Akodon,neocenus,Akodon neocenus,42.4,0
883,CRICETIDAE,Akodon,oenos,Akodon oenos,33.22575758,1
884,CRICETIDAE,Akodon,orophilus,Akodon orophilus,39,0
885,CRICETIDAE,Akodon,paranaensis,Akodon paranaensis,33.22575758,1
886,CRICETIDAE,Akodon,pervalens,Akodon pervalens,33.22575758,1
887,CRICETIDAE,Akodon,philipmyersi,Akodon philipmyersi,33.22575758,1
888,CRICETIDAE,Akodon,reigi,Akodon reigi,33.22575758,1
889,CRICETIDAE,Akodon,sanctipaulensis,Akodon sanctipaulensis,27.1,0
890,CRICETIDAE,Akodon,serrensis,Akodon serrensis,28.3,0
891,CRICETIDAE,Akodon,siberiae,Akodon siberiae,34.6,0
892,CRICETIDAE,Akodon,simulator,Akodon simulator,42.5,0
893,CRICETIDAE,Akodon,spegazzinii,Akodon spegazzinii,28.6,0
894,CRICETIDAE,Akodon,subfuscus,Akodon subfuscus,30.4,0
895,CRICETIDAE,Akodon,surdus,Akodon surdus,39,0
896,CRICETIDAE,Akodon,sylvanus,Akodon sylvanus,39,0
897,CRICETIDAE,Akodon,toba,Akodon toba,51.2,0
898,CRICETIDAE,Akodon,torques,Akodon torques,39,0
899,CRICETIDAE,Akodon,varius,Akodon varius,40,0
901,CRICETIDAE,Allocricetulus,curtatus,Allocricetulus curtatus,47.833,0
902,CRICETIDAE,Allocricetulus,eversmanni,Allocricetulus eversmanni,115.558,0
904,CRICETIDAE,Alticola,albicaudus,Alticola albicaudus,20,0
905,CRICETIDAE,Alticola,argentatus,Alticola argentatus,37.7,0
906,CRICETIDAE,Alticola,barakshin,Alticola barakshin,20,0
907,CRICETIDAE,Alticola,lemminus,Alticola lemminus,20,0
908,CRICETIDAE,Alticola,macrotis,Alticola macrotis,36,0
909,CRICETIDAE,Alticola,montosa,Alticola montosa,20,0
910,CRICETIDAE,Alticola,olchonensis,Alticola olchonensis,28.01518182,1
911,CRICETIDAE,Alticola,roylei,Alticola roylei,37,0
912,CRICETIDAE,Alticola,semicanus,Alticola semicanus,20,0
913,CRICETIDAE,Alticola,stoliczkanus,Alticola stoliczkanus,27.467,0
914,CRICETIDAE,Alticola,strelzowi,Alticola strelzowi,50,0
915,CRICETIDAE,Alticola,tuvinicus,Alticola tuvinicus,20,0
917,CRICETIDAE,Amphinectomys,savamis,Amphinectomys savamis,-9999,0
919,CRICETIDAE,Andalgalomys,olrogi,Andalgalomys olrogi,32.9,0
920,CRICETIDAE,Andalgalomys,pearsoni,Andalgalomys pearsoni,25.4,0
922,CRICETIDAE,Andinomys,edax,Andinomys edax,69.749,0
924,CRICETIDAE,Anotomys,leander,Anotomys leander,66.4,0
926,CRICETIDAE,Arborimus,albipes,Arborimus albipes,23,0
927,CRICETIDAE,Arborimus,longicaudus,Arborimus longicaudus,21.8,0
928,CRICETIDAE,Arborimus,pomo,Arborimus pomo,32.5,0
930,CRICETIDAE,Arvicola,amphibius,Arvicola amphibius,120,0
931,CRICETIDAE,Arvicola,sapidus,Arvicola sapidus,220,0
932,CRICETIDAE,Arvicola,scherman,Arvicola scherman,170,1
934,CRICETIDAE,Auliscomys,boliviensis,Auliscomys boliviensis,65.701,0
935,CRICETIDAE,Auliscomys,pictus,Auliscomys pictus,54.7,0
936,CRICETIDAE,Auliscomys,sublimis,Auliscomys sublimis,38,0
938,CRICETIDAE,Baiomys,musculus,Baiomys musculus,9,0
939,CRICETIDAE,Baiomys,taylori,Baiomys taylori,8,0
941,CRICETIDAE,Bibimys,chacoensis,Bibimys chacoensis,28,0
942,CRICETIDAE,Bibimys,labiosus,Bibimys labiosus,29,0
943,CRICETIDAE,Bibimys,torresi,Bibimys torresi,28,0
